Area,Title,URL,Domain
佐井村,土砂災害ハザードマップ,http://www.vill.sai.lg.jp/%e3%81%8f%e3%82%89%e3%81%97%e3%81%ae%e6%83%85%e5%a0%b1/%e9%98%b2%e7%81%bd/%e5%9c%9f%e7%a0%82%e7%81%bd%e5%ae%b3%e3%83%8f%e3%82%b6%e3%83%bc%e3%83%89%e3%83%9e%e3%83%83%e3%83%97/,http://www.vill.sai.lg.jp
八戸市,八戸市土砂災害ハザードマップ,https://www.city.hachinohe.aomori.jp/kurashi_tetsuzuki/kurashinoanzen_anshin/bosaijoho/1/9063.html,https://www.city.hachinohe.aomori.jp
八戸市,八戸市公開地理情報システム,http://map.city.hachinohe.aomori.jp/,http://map.city.hachinohe.aomori.jp
三戸町,各種マップ,https://www.town.sannohe.aomori.jp/kurashi_tetsuzuki/2/saigai/1/index.html,https://www.town.sannohe.aomori.jp
五戸町,災害情報,http://www.town.gonohe.aomori.jp/saigai.html,http://www.town.gonohe.aomori.jp
五戸町,アクセス＆マップ,https://www.gonohe-kankou.jp/access/,https://www.gonohe-kankou.jp
田子町,田子町防災マップ,"http://www.town.takko.lg.jp/index.cfm/9,7538,22,124,html",http://www.town.takko.lg.jp
南部町,ハザードマップ,https://www.pref.aomori.lg.jp/soshiki/kendo/kasensabo/dosyaHM.html,https://www.town.aomori-nanbu.lg.jp
階上町,階上町ハザードマップ,"http://www.town.hashikami.lg.jp/index.cfm/9,0,43,174,html",http://www.town.hashikami.lg.jp
新郷村,防災情報,http://www.vill.shingo.aomori.jp/public/anzeneisei/kouzuimap/,http://www.vill.shingo.aomori.jp
